# circuit bytes: 8200
# comm_lo: 0x80b474c1c427c2091a16c5636e7c2c3c
# comm_hi: 0xe24689d297fa89133effd76ac51a1eb6
# n_tc:    4
apples-prove: orchestrating Cairo 1 → simple-bootloader → Stwo Circle STARK
  fixture:     /home/abdel_starkware_co/grover-tax/fixtures/v0.2.json
  executable:  /home/abdel_starkware_co/grover-tax/stwo-side/cairo/target/dev/grover_tax_executable.executable.json
  bootloader:  /home/abdel_starkware_co/grover-tax/third_party/proving-utils/crates/cairo-program-runner-lib/resources/compiled_programs/bootloaders/simple_bootloader_compiled.json
2026-05-19T15:46:17.728738Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Commitment: stwo::prover::pcs: enter
2026-05-19T15:46:17.728744Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Commitment:Commitment: stwo::prover::pcs: enter
2026-05-19T15:46:17.728747Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Commitment:Commitment:Extension: stwo::prover::pcs: enter
2026-05-19T15:46:28.414529Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Commitment:Commitment:Extension: stwo::prover::pcs: close time.busy=10.7s time.idle=1.99µs
2026-05-19T15:46:28.414568Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Commitment:Commitment:Merkle: stwo::prover::pcs: enter
2026-05-19T15:46:42.801669Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Commitment:Commitment:Merkle: stwo::prover::pcs: close time.busy=14.4s time.idle=2.61µs
2026-05-19T15:46:42.801717Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Commitment:Commitment: stwo::prover::pcs: close time.busy=25.1s time.idle=323ns
2026-05-19T15:46:42.801742Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Commitment: stwo::prover::pcs: close time.busy=25.1s time.idle=575ns
2026-05-19T15:46:44.172365Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace: stwo_cairo_prover::prover: enter
2026-05-19T15:46:55.649283Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:55.744050Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=94.8ms time.idle=3.48µs
2026-05-19T15:46:55.744083Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:56.160286Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=416ms time.idle=2.56µs
2026-05-19T15:46:56.160321Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:56.168030Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=7.71ms time.idle=1.52µs
2026-05-19T15:46:56.168049Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:56.418079Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=250ms time.idle=1.74µs
2026-05-19T15:46:56.418107Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:56.444618Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=26.5ms time.idle=1.65µs
2026-05-19T15:46:56.444636Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:56.603439Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=159ms time.idle=1.86µs
2026-05-19T15:46:56.603467Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:56.603676Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=209µs time.idle=856ns
2026-05-19T15:46:56.603684Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:56.603743Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=58.4µs time.idle=399ns
2026-05-19T15:46:56.603749Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:56.648097Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=44.3ms time.idle=1.34µs
2026-05-19T15:46:56.648123Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:56.660740Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=12.6ms time.idle=1.51µs
2026-05-19T15:46:56.660758Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:56.819738Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=159ms time.idle=1.65µs
2026-05-19T15:46:56.819768Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:56.832364Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=12.6ms time.idle=1.26µs
2026-05-19T15:46:56.832386Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:56.832438Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=51.9µs time.idle=463ns
2026-05-19T15:46:56.832444Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:56.885488Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=53.0ms time.idle=807ns
2026-05-19T15:46:56.885507Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:56.920732Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=35.2ms time.idle=942ns
2026-05-19T15:46:56.920749Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:56.921050Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=300µs time.idle=618ns
2026-05-19T15:46:56.921056Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:56.923886Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=2.83ms time.idle=624ns
2026-05-19T15:46:56.923897Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:56.932108Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=8.21ms time.idle=593ns
2026-05-19T15:46:56.932119Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:56.932139Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=20.2µs time.idle=389ns
2026-05-19T15:46:56.932143Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:56.932375Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=232µs time.idle=235ns
2026-05-19T15:46:56.932379Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:57.250235Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=318ms time.idle=1.46µs
2026-05-19T15:46:57.250272Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:57.258415Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=8.14ms time.idle=1.33µs
2026-05-19T15:46:57.258434Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:57.259314Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=880µs time.idle=655ns
2026-05-19T15:46:57.259323Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:57.278149Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=18.8ms time.idle=893ns
2026-05-19T15:46:57.278179Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:57.280777Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=2.60ms time.idle=781ns
2026-05-19T15:46:57.280788Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:58.510639Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=1.23s time.idle=1.96µs
2026-05-19T15:46:58.510690Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:58.889522Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=379ms time.idle=2.30µs
2026-05-19T15:46:58.889553Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.040205Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=151ms time.idle=2.18µs
2026-05-19T15:46:59.040240Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.055601Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=15.4ms time.idle=1.88µs
2026-05-19T15:46:59.055620Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.112127Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=56.5ms time.idle=1.30µs
2026-05-19T15:46:59.112148Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.112165Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=17.1µs time.idle=461ns
2026-05-19T15:46:59.112172Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.112195Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=22.6µs time.idle=420ns
2026-05-19T15:46:59.112200Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.112256Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=55.9µs time.idle=336ns
2026-05-19T15:46:59.112260Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.112365Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=105µs time.idle=243ns
2026-05-19T15:46:59.112369Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.121216Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=8.85ms time.idle=734ns
2026-05-19T15:46:59.121232Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.280003Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=159ms time.idle=1.81µs
2026-05-19T15:46:59.280036Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.280071Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=35.0µs time.idle=889ns
2026-05-19T15:46:59.280075Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.280092Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=17.2µs time.idle=259ns
2026-05-19T15:46:59.280096Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.315317Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=35.2ms time.idle=1.13µs
2026-05-19T15:46:59.315343Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.315790Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=447µs time.idle=834ns
2026-05-19T15:46:59.315797Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.324668Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=8.87ms time.idle=846ns
2026-05-19T15:46:59.324684Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.326616Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=1.93ms time.idle=661ns
2026-05-19T15:46:59.326627Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.327553Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=925µs time.idle=616ns
2026-05-19T15:46:59.327560Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.327576Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=15.7µs time.idle=369ns
2026-05-19T15:46:59.327579Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.328022Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=443µs time.idle=388ns
2026-05-19T15:46:59.328027Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.329952Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=1.92ms time.idle=525ns
2026-05-19T15:46:59.329960Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.338796Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace:Interpolation for commitment: stwo::prover::pcs: close time.busy=8.83ms time.idle=899ns
2026-05-19T15:46:59.338810Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Interaction trace: stwo_cairo_prover::prover: close time.busy=15.2s time.idle=1.17µs
2026-05-19T15:46:59.338945Z  INFO run:stwo_run_and_prove:prove:prove_cairo: stwo_cairo_prover::prover: Witness trace cells: [543100528, 489350112, 393410432]
2026-05-19T15:46:59.338965Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.338968Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Commitment:Commitment: stwo::prover::pcs: enter
2026-05-19T15:46:59.338980Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Commitment:Commitment:Extension: stwo::prover::pcs: enter
2026-05-19T15:47:07.865102Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Commitment:Commitment:Extension: stwo::prover::pcs: close time.busy=8.53s time.idle=2.14µs
2026-05-19T15:47:07.865140Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Commitment:Commitment:Merkle: stwo::prover::pcs: enter
2026-05-19T15:47:20.221626Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Commitment:Commitment:Merkle: stwo::prover::pcs: close time.busy=12.4s time.idle=2.72µs
2026-05-19T15:47:20.221664Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Commitment:Commitment: stwo::prover::pcs: close time.busy=20.9s time.idle=367ns
2026-05-19T15:47:20.221670Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Commitment: stwo::prover::pcs: close time.busy=20.9s time.idle=585ns
2026-05-19T15:47:20.223301Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs: stwo_cairo_prover::prover: enter
2026-05-19T15:47:20.223315Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex: stwo::prover: enter
2026-05-19T15:47:20.223333Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}: stwo::prover: enter
2026-05-19T15:47:20.223338Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}: stwo::prover: enter
2026-05-19T15:47:20.230667Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: enter
2026-05-19T15:47:21.737973Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: close time.busy=1.51s time.idle=3.28µs
2026-05-19T15:47:21.764200Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: enter
2026-05-19T15:47:27.096863Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: close time.busy=5.33s time.idle=3.40µs
2026-05-19T15:47:27.097090Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: enter
2026-05-19T15:47:27.194724Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: close time.busy=97.6ms time.idle=2.28µs
2026-05-19T15:47:27.194760Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: enter
2026-05-19T15:47:29.134185Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: close time.busy=1.94s time.idle=2.11µs
2026-05-19T15:47:29.134917Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: enter
2026-05-19T15:47:29.369417Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: close time.busy=234ms time.idle=2.28µs
2026-05-19T15:47:29.375138Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: enter
2026-05-19T15:47:30.669220Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: close time.busy=1.29s time.idle=2.25µs
2026-05-19T15:47:30.669281Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: enter
2026-05-19T15:47:30.673559Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: close time.busy=4.28ms time.idle=1.64µs
2026-05-19T15:47:30.673580Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: enter
2026-05-19T15:47:30.673684Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: close time.busy=104µs time.idle=632ns
2026-05-19T15:47:30.673701Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: enter
2026-05-19T15:47:31.157227Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: close time.busy=484ms time.idle=1.61µs
2026-05-19T15:47:31.157627Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: enter
2026-05-19T15:47:31.311174Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: close time.busy=154ms time.idle=2.41µs
2026-05-19T15:47:31.311220Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: enter
2026-05-19T15:47:33.412243Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: close time.busy=2.10s time.idle=2.53µs
2026-05-19T15:47:33.412308Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: enter
2026-05-19T15:47:33.571851Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: close time.busy=160ms time.idle=2.15µs
2026-05-19T15:47:33.571916Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: enter
2026-05-19T15:47:33.572518Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: close time.busy=602µs time.idle=1.34µs
2026-05-19T15:47:33.572531Z  INFO run:stwo_run_and_prove:prove:prove_cairo:Prove STARKs:prove_ex:Composition{class="Composition"}:Generation{class="CompositionPolynomialGeneration"}:Constraint point-wise eval{class="ConstraintEval"}: stwo_constraint_framework::prover::component_prover: enter
